Date,Open,High,Low,Close,Volume,Adj Close,
8/21/2000,121.06,122.19,120.06,121.44,3234200,101.47,
8/18/2000,122.37,123.37,120.12,120.44,4127500,100.63,
8/17/2000,119.75,122.81,119.5,122.5,4338400,102.35,
8/16/2000,121.06,122.94,119.5,122.37,5946000,102.25,
8/15/2000,122.06,122.62,120.75,122,4378100,101.94,
8/14/2000,120,123.69,119.31,123.25,4949400,102.98,
8/11/2000,119.75,121.81,119.19,120.62,6142400,100.78,
8/10/2000,118.75,120.25,117.87,119.75,5484100,100.06,
8/9/2000,119,120.81,118.75,118.75,6585400,99.22,
8/8/2000,115.69,119.62,115.56,118.87,5736700,99.32,
8/7/2000,116.62,119,115.81,116.31,5910700,97.07,
8/4/2000,116,116.5,114.31,115.87,4460500,96.71,
8/3/2000,113,116.5,112.31,116,5567400,96.82,
8/2/2000,111,114.87,110.75,114.25,5877900,95.35,
8/1/2000,112,112.44,110.25,110.5,2996500,92.23,
7/31/2000,110.5,113.69,110.06,112.25,5113500,93.69,
7/28/2000,111.12,112.5,108.87,111.81,5355600,93.32,
7/27/2000,109.87,111.5,109.31,110.31,4047400,92.07,
7/26/2000,111,112.37,108.87,109.87,6670400,91.7,
7/25/2000,113.25,113.37,110.25,112,5566900,93.48,
7/24/2000,114.12,115.62,111.62,112.5,6814400,93.89,
7/21/2000,117,117,113.75,114.75,8966400,95.77,
7/20/2000,112,117.81,111.75,117.25,23048400,97.86,
7/19/2000,102.37,109.5,101,108.75,7781400,90.76,
7/18/2000,104.12,104.81,102.62,103.31,6452700,86.22,
7/17/2000,104.44,107.87,104.19,105.5,6632700,88.05,
7/14/2000,103.75,104.87,103.12,103.94,4020000,86.75,
7/13/2000,105.44,105.94,102,104,5669700,86.8,
7/12/2000,103.19,105.87,102.62,104.62,5550500,87.32,
7/11/2000,103.25,104,101,102,5619800,85.13,
7/10/2000,104.69,104.94,102.87,103.31,4212200,86.22,
7/7/2000,102.69,105.06,101.62,105.06,9031700,87.68,
7/6/2000,105,105.12,100,101.25,12932700,84.5,
7/5/2000,105.62,105.62,101.12,105,14339600,87.63,
7/3/2000,108.75,109.87,108.31,109.5,2304400,91.39,
6/30/2000,112.69,113.19,108.62,109.56,8612600,91.44,
6/29/2000,111.75,114.37,110.06,114,7688500,95.15,
6/28/2000,110,115.19,109.87,113.78,6436600,94.96,
6/27/2000,111.62,112.81,108.75,109.75,6607900,91.6,
6/26/2000,113,115.75,112.87,114.41,3625900,95.49,
6/23/2000,113.5,113.62,110.81,111.87,3360900,93.37,
6/22/2000,114.12,114.31,111.25,111.81,4853100,93.32,
6/21/2000,115.56,115.94,113.5,114.5,6487000,95.56,
6/20/2000,120,120.69,115.37,116.37,7103800,97.12,
6/19/2000,113.5,120.37,113.25,120.37,6059200,100.46,
6/16/2000,116.31,117.69,113.25,113.25,8046200,94.52,
6/15/2000,116,119,115.87,116.81,5386300,97.49,
6/14/2000,118.87,120,115.5,116,5282600,96.82,
6/13/2000,118.87,119.94,116.75,119.31,4008600,99.58,
6/12/2000,119.12,120.44,118.84,118.84,3640300,99.19,
6/9/2000,119.87,120.75,118.87,119.69,4739100,99.9,
6/8/2000,119.37,122.31,117.5,119.75,9325600,99.95,
6/7/2000,112.5,121.75,111.5,121,11115500,100.99,
6/6/2000,112.25,114.62,111.25,112.37,5369400,93.79,
6/5/2000,108.44,114.19,108.44,112.81,7281400,94.15,
6/2/2000,109,109.75,107.62,108.81,5473300,90.81,
6/1/2000,107.56,108.94,105.5,106,5712500,88.47,
5/31/2000,110.5,110.75,107.19,107.31,3732500,89.56,
5/30/2000,107.75,111,107.69,110.94,3617500,92.59,
5/26/2000,105.5,107.19,104.56,106.94,4296900,89.25,
5/25/2000,110.5,112.25,106.37,106.5,5967600,88.89,
5/24/2000,106.5,110,104.19,109.62,8184200,91.49,
5/23/2000,109,110,107.12,107.37,5978900,89.61,
5/22/2000,106,109.25,103.44,109.25,6769400,91.18,
5/19/2000,106.06,107.5,105,106.44,6419200,88.84,
5/18/2000,106.12,107.31,104.69,106.06,4577200,88.52,
5/17/2000,107.5,108.87,106.12,107.87,5524500,90.03,
5/16/2000,105.12,109.25,105,109,7265800,90.97,
5/15/2000,104,104.87,102,104.19,5907800,86.96,
5/12/2000,103.75,105.75,103.25,104.44,5599700,87.17,
5/11/2000,104,107.5,103.19,104.44,8106200,87.17,
5/10/2000,105.5,105.69,102.06,103,10012700,85.97,
5/9/2000,110.5,110.62,108.25,109,4864900,90.97,
5/8/2000,108.06,110.37,107.62,109.75,4826900,91.6,
5/5/2000,106.62,109.62,106.5,107.87,4695100,89.92,
5/4/2000,109.12,109.19,107.19,107.62,3631300,89.71,
5/3/2000,110.5,111.12,106.56,108.12,5543800,90.13,
5/2/2000,111,113.62,110.69,111.37,4085000,92.84,
5/1/2000,112.5,113.19,110.44,112,4196100,93.36,
4/28/2000,112,112.69,110.12,111.5,4888600,92.95,
4/27/2000,109.5,113.12,108.69,110.62,6317500,92.21,
4/26/2000,112.5,113.94,109,110.5,6182800,92.11,
4/25/2000,106.5,113,106.44,112.5,9576400,93.78,
4/24/2000,102,107.19,101.25,106.5,8523100,88.78,
4/20/2000,105,105.25,102.06,104,10633300,86.7,
4/19/2000,109.75,109.75,102.81,105,14674500,87.53,
4/18/2000,112.25,115.12,110.06,111.5,8205500,92.95,
4/17/2000,103.87,112.25,103.31,111.87,9969500,93.26,
4/14/2000,109.81,112.75,102.87,105,11782000,87.53,
4/13/2000,112.5,114.31,110,110.62,8236400,92.21,
4/12/2000,119.62,119.62,111.69,113.75,8885200,94.82,
4/11/2000,121.62,121.62,117.81,119.37,7738700,99.51,
4/10/2000,124.75,125.37,121.56,122.12,5507300,101.8,
4/7/2000,123.5,125.69,121.5,123.12,5380300,102.63,
4/6/2000,123.5,128,122.62,122.75,8887400,102.33,
4/5/2000,120.5,125.75,119.75,125,8693500,104.2,
4/4/2000,121.5,126.94,115.06,121.19,16667200,101.03,
4/3/2000,120,122.37,119.44,122,7715600,101.7,
3/31/2000,122.62,123.75,117.06,118.37,8015200,98.67,
3/30/2000,118.87,123,118.69,122.75,9158000,102.33,
3/29/2000,122.31,122.44,118.5,119,7312300,99.2,
3/28/2000,125.75,127,122.06,122.5,8149600,102.12,
3/27/2000,125,128.25,124.62,126.87,11862900,105.76,
3/24/2000,115.37,122.25,115.06,120.62,12125600,100.55,
3/23/2000,115.87,115.87,111.62,115.25,6492400,96.07,
3/22/2000,114.5,115.37,113.87,114.25,6137800,95.24,
3/21/2000,112.81,114.69,111.94,113.5,6771600,94.61,
3/20/2000,110,113.37,109.94,112.75,6563500,93.99,
3/17/2000,108.25,111.69,107.69,110,8857300,91.7,
3/16/2000,109,109.81,107.87,109,6622500,90.86,
3/15/2000,107.5,108.25,106.12,107,5665900,89.2,
3/14/2000,107.75,110,107.37,108.62,7973700,90.55,
3/13/2000,104,109,102.5,107.69,7871000,89.77,
3/10/2000,107.62,109,105,105.25,7093200,87.74,
3/9/2000,106.5,108,104.12,108,6334100,90.03,
3/8/2000,103,106.87,102.75,106.25,8376400,88.57,
3/7/2000,106,107,101.69,103,10035100,85.86,
3/6/2000,109.94,111,101,103.06,10747400,85.91,
3/3/2000,107.25,110,106.06,108,10162800,90.03,
3/2/2000,100.5,105.44,99.5,103.12,11192900,85.96,
3/1/2000,102,105.5,100.06,100.25,10807800,83.57,
2/29/2000,105.56,105.56,100.94,102.75,10484900,85.65,
2/28/2000,104.62,106.5,103.94,104.5,8479900,87.11,
2/25/2000,109.87,109.87,104.94,108,10312200,90.03,
2/24/2000,108.81,111,108.19,110.5,9112000,92.11,
2/23/2000,110.5,110.5,108.5,108.75,7435300,90.66,
2/22/2000,112,113.44,108.75,111,7654800,92.53,
2/18/2000,115.25,115.94,111.5,112.5,7673400,93.78,
2/17/2000,116.5,118.87,115.75,116.75,5237500,97.32,
2/16/2000,116.5,117.31,115.25,115.75,3966900,96.49,
2/15/2000,115.87,117.44,113.87,117.12,5177500,97.63,
2/14/2000,116,116.37,114.5,116.06,4544000,96.75,
2/11/2000,119.06,119.44,114.56,115.37,5749400,96.17,
2/10/2000,117.69,119.12,116.87,119.12,4446600,99.3,
2/9/2000,119,119.75,117,117.37,5374700,97.84,
2/8/2000,116.94,119,116.19,118.81,5464300,99.04,
2/7/2000,116,116.87,113.12,114.12,5779500,95.03,
2/4/2000,118.19,118.44,114.81,115.62,5405300,96.28,
2/3/2000,115,117.5,114.06,117.12,6213800,97.53,
2/2/2000,112,115.81,110.37,113.5,7707700,94.52,
2/1/2000,112.37,113.44,109.12,110,7304700,91.6,
1/31/2000,111.37,112.81,109.62,112.25,6202700,93.47,
1/28/2000,112.75,114.19,110.06,111.56,6669400,92.9,
1/27/2000,118,118.44,111.62,113.5,8324600,94.52,
1/26/2000,119.06,119.94,116,116.75,4895100,97.22,
1/25/2000,116.75,119.5,116,119.12,6936900,99.2,
1/24/2000,121.87,122.87,116.56,121.5,6499200,101.18,
1/21/2000,121.87,123,119.94,121.5,7868700,101.18,
1/20/2000,123,124.75,119,119,17783400,99.1,
1/19/2000,115.56,122,112.69,119.5,8634500,99.51,
1/18/2000,119.69,119.75,115,115.75,7643900,96.39,
1/14/2000,120.94,123.31,117.5,119.62,10956600,99.61,
1/13/2000,119.94,121,115.75,118.25,8489700,98.47,
1/12/2000,119.62,122,118.25,119.5,6803800,99.51,
1/11/2000,117.87,121.12,116.62,119,7873300,99.1,
1/10/2000,117.25,119.37,115.37,118,8540500,98.26,
1/7/2000,117.25,117.94,110.62,113.5,11856700,94.52,
1/6/2000,118,118.94,113.5,114,7971900,94.93,
1/5/2000,112.94,119.75,112.12,116,12733200,96.6,
1/4/2000,114,114.5,110.87,112.06,8227800,93.32,
1/3/2000,112.44,116,111.87,116,10347700,96.6,
12/31/1999,109.19,109.5,106.62,107.87,2870300,89.83,
12/30/1999,109.69,110.5,108.56,108.75,3435100,90.56,
12/29/1999,110.44,110.5,108.75,109,2683300,90.77,
12/28/1999,109.56,110.75,109.06,109.81,4083100,91.44,
12/27/1999,109.69,110,108.12,109.75,3740700,91.39,
12/23/1999,109.12,110.44,108.19,108.62,4528700,90.45,
12/22/1999,109.87,110.31,108,108,4005600,89.94,
12/21/1999,108.5,110.12,108.06,110.12,4773500,91.7,
12/20/1999,109.06,110.44,107.75,109.2,4836300,90.93,
12/17/1999,110.69,111.06,108.62,110,7676800,91.6,
12/16/1999,108,109.69,105.75,109.19,7122300,90.93,
12/15/1999,107.75,107.94,104.5,107,9437900,89.1,
12/14/1999,110.19,110.19,106.87,109.25,7437900,90.98,
12/13/1999,108.12,112.75,106.56,109.7,7135200,91.35,
12/10/1999,111.62,111.94,107.56,109,12588800,90.77,
12/9/1999,120.5,122.12,112.25,113.37,16643000,94.41,
12/8/1999,116.25,121,115.5,118.28,8139800,98.5,
12/7/1999,117,119.19,115.44,116.62,11326100,97.11,
12/6/1999,113,116.5,112.5,116,9928300,96.6,
12/3/1999,109.81,112.87,107.94,111.87,14680300,93.16,
12/2/1999,103.44,106.31,103.37,105.27,6216900,87.66,
12/1/1999,102.56,104.44,102.25,103.42,5336400,86.12,
11/30/1999,103.69,104.5,102.12,103.06,5758700,85.82,
11/29/1999,104.94,104.94,103.37,104.19,5677700,86.76,
11/26/1999,105.94,106,104.12,105,3108400,87.44,
11/24/1999,105,105,101.81,104.5,9710400,87.02,
11/23/1999,108.81,109.87,106,106.06,10665200,88.32,
11/22/1999,105.5,108.44,104.44,107.87,13681600,89.83,
11/19/1999,99,105.12,98.37,103.94,19678400,86.55,
11/18/1999,94,98.25,93.56,98,18720500,81.61,
11/17/1999,94.87,94.87,92.62,93.75,8355100,78.07,
11/16/1999,94.62,95,93,94.62,8537400,78.79,
11/15/1999,96,96.37,93.87,94.06,6259400,78.33,
11/12/1999,96,96.25,93,95.87,9668400,79.83,
11/11/1999,97.5,97.5,94.87,95,7147500,79.11,
11/10/1999,94.62,97.06,94.12,97,8680300,80.78,
11/9/1999,95.06,95.5,92.12,93.62,9551200,77.96,
11/8/1999,90.5,93.94,90.5,93.94,8522300,78.23,
11/5/1999,92.75,92.94,90.19,90.25,13737600,75.05,
11/4/1999,94.44,94.44,90,91.56,16697600,76.14,
11/3/1999,95.87,95.94,93.5,94.37,10369100,78.48,
11/2/1999,96.75,96.81,93.69,94.81,11105400,78.85,
11/1/1999,98.5,98.81,96.37,96.75,9551800,80.46,
10/29/1999,97,99,96.25,98.25,11078500,81.71,
10/28/1999,94.5,95.31,94.25,94.94,9446700,78.95,
10/27/1999,95.5,95.56,92.81,93,9871400,77.34,
10/26/1999,94.87,96,94.62,95.5,11367400,79.42,
10/25/1999,94.25,95.12,92.12,93.87,13765400,78.06,
10/22/1999,93.75,94.62,92.5,93.94,26668700,78.12,
10/21/1999,93,93,89,91,69444700,75.68,
10/20/1999,108.62,113.06,107,107,11376700,88.98,
10/19/1999,107,108.5,105.44,107.12,9184700,89.08,
10/18/1999,108,109,104.69,107,9678300,88.98,
10/15/1999,106.44,108.87,103.87,107.87,13920700,89.71,
10/14/1999,106.5,107.25,104.69,107,14178500,88.98,
10/13/1999,110.81,110.87,105,105.06,15015000,87.37,
10/12/1999,114,114.87,110,110,8274900,91.48,
10/11/1999,113.5,116.69,113.12,114.25,7827100,95.01,
10/8/1999,115,115.06,111.06,113.5,17867900,94.39,
10/7/1999,119.12,119.19,115.06,116.37,14240000,96.78,
10/6/1999,122.25,122.75,119.06,119.19,8054900,99.12,
10/5/1999,122,123.25,119.06,122,6435700,101.46,
10/4/1999,118,120,116.75,119.87,7042000,99.69,
10/1/1999,121,121.06,115.5,117.75,10558900,97.92,
9/30/1999,121,122.25,119.62,121,6642500,100.63,
9/29/1999,122.06,122.81,120,120.06,8775600,99.85,
9/28/1999,123,124.75,121.69,123.5,7103400,102.71,
9/27/1999,126.62,126.81,121.37,123,7075100,102.29,
9/24/1999,120.5,125,120.44,125,7450800,103.95,
9/23/1999,127.5,127.81,121.44,122,7590000,101.46,
9/22/1999,127.19,127.25,124.37,125.19,8091900,104.11,
9/21/1999,128.75,129.63,126.25,127.12,6983600,105.72,
9/20/1999,126.5,130.88,126,130.13,7543000,108.22,
9/17/1999,131.38,131.44,123.75,125.37,14857800,104.26,
9/16/1999,132,132.38,129.56,130,6092600,108.11,
9/15/1999,134,135,131.94,131.94,5655400,109.72,
9/14/1999,132,133.56,131.94,133.31,4590700,110.86,
9/13/1999,134.63,135.56,132,132.38,4442300,110.09,
9/10/1999,137.5,137.69,134.38,135,5089300,112.27,
9/9/1999,132.5,136.5,131.63,134.75,8423100,112.06,
9/8/1999,131.5,133.94,130.69,130.75,7206100,108.74,
9/7/1999,128.88,132.69,128.38,132,7552900,109.77,
9/3/1999,128.38,129.75,128,128.86,5282900,107.16,
9/2/1999,126.5,126.75,124.25,125.87,5583100,104.68,
9/1/1999,125.62,128.5,125.5,127.25,6264400,105.82,
8/31/1999,124.37,126,122.87,124.56,6214400,103.59,
8/30/1999,124.25,125.62,122.69,123.19,4773000,102.45,
8/27/1999,125,125.19,122.75,124,4354600,103.12,
8/26/1999,122.62,125.87,122.06,122.94,6245300,102.24,
8/25/1999,122,124.06,120.87,122.37,6463000,101.77,
8/24/1999,123.37,123.62,121,122,8442100,101.46,
8/23/1999,122.75,124.87,122.31,124.44,6043500,103.49,
8/20/1999,124.37,124.37,121.06,121.75,5962000,101.25,
8/19/1999,123.87,124.87,121.25,122.94,7583300,102.24,
8/18/1999,128.38,129.63,123.5,123.87,6607000,103.01,
8/17/1999,128.5,128.56,126.56,128.5,5136400,106.86,
8/16/1999,125,127.87,124.5,127.37,4889000,105.92,
8/13/1999,122.75,124.5,122,123.37,4400400,102.6,
8/12/1999,123.75,123.81,121,121.12,5027800,100.73,
8/11/1999,120.12,123.75,119.81,123.31,5543000,102.55,
8/10/1999,121.5,122.5,118.94,119.31,5846200,99.22,
8/9/1999,123.62,124.44,121.12,122.19,4048100,101.62,
8/6/1999,122,127,121,123.5,6142600,102.71,
8/5/1999,120,124,117.56,123.19,7364500,102.35,
8/4/1999,120,121.87,118.06,118.5,5754800,98.45,
8/3/1999,122.75,123.12,118.19,119.37,6855900,99.17,
8/2/1999,124,126,121.81,122.25,4565100,101.57,
7/30/1999,125.94,126.69,124.37,125.69,4324900,104.43,
7/29/1999,126.25,126.62,124.62,125.37,5707500,104.16,
7/28/1999,126.37,128.69,125.81,128.38,5287600,106.66,
7/27/1999,125,126.5,123.56,126.25,6513500,104.89,
7/26/1999,123.62,125.12,122.75,123,5519900,102.19,
7/23/1999,124,125.44,122.62,124.81,6964200,103.69,
7/22/1999,127.62,128.5,123.5,123.87,8869100,102.91,
7/21/1999,127.5,129.75,126.87,129,8792300,107.18,
7/20/1999,132,132.13,126.06,128.25,14307400,106.55,
7/19/1999,136.5,138.88,133.69,134.63,7626500,111.85,
7/16/1999,136.38,137.5,135.38,136.25,5123100,113.2,
7/15/1999,138,138.13,134.5,136.31,5583600,113.25,
7/14/1999,138.31,138.5,136.19,137.25,4724000,114.03,
7/13/1999,135.75,139.19,135.75,137.88,5645700,114.55,
7/12/1999,137.44,138.69,135.38,137.81,5046900,114.49,
7/9/1999,134,137.44,133.88,137.38,4795900,114.14,
7/8/1999,132.5,135.5,132.13,134,6092900,111.33,
7/7/1999,131,133.5,130.63,132.81,6648900,110.34,
7/6/1999,132.5,133.88,130.81,131,5709300,108.84,
7/2/1999,130.88,132.25,129.5,132.25,3543600,109.88,
7/1/1999,130,131.31,128,131,5911600,108.84,
6/30/1999,124.81,132,124.37,129.25,8257300,107.38,
6/29/1999,123,125.31,122.75,124.62,5223800,103.54,
6/28/1999,124,124.69,122.19,122.56,6233300,101.82,
6/25/1999,123.31,125.75,123.12,123.12,4563600,102.29,
6/24/1999,123.12,124.44,121.56,122.56,5231200,101.82,
6/23/1999,122.25,124.19,121.75,122.94,4418800,102.14,
6/22/1999,123.87,127.75,123,123.37,6791300,102.5,
6/21/1999,122.87,125.75,122.62,124.75,6466300,103.64,
6/18/1999,120.19,121.44,119.75,120.75,9159600,100.32,
6/17/1999,119.25,122,119,120.19,4675900,99.86,
6/16/1999,119.87,121.5,118.87,120.69,6963100,100.27,
6/15/1999,117.5,118.31,114.75,115.87,4884900,96.27,
6/14/1999,115.87,116,114,115.5,4896700,95.96,
6/11/1999,115.06,116.5,112.56,114.31,4295200,94.97,
6/10/1999,115.87,116.75,113.31,115.25,4851500,95.75,
6/9/1999,116.62,120.87,116.56,117,5569600,97.21,
6/8/1999,119.87,119.87,116.06,116.62,7395400,96.89,
6/7/1999,118.12,121.69,117.5,120.5,6663900,100.11,
6/4/1999,113.62,116,112.44,116,5258800,96.37,
6/3/1999,114.56,115.31,111.56,112.94,5112600,93.83,
6/2/1999,111.75,114.62,109.44,113.75,7005000,94.51,
6/1/1999,113.62,113.87,111.19,112,7158500,93.05,
5/28/1999,116,116.75,114.19,116,6379500,96.37,
5/27/1999,116.69,116.87,112.62,116,10552500,96.37,
5/26/1999,223,236.63,221.44,236.25,16628000,98.14,
5/25/1999,222.5,226,221,221.19,9405000,91.88,
5/24/1999,230.31,230.69,221.75,223.75,8598200,92.95,
5/21/1999,232.75,233.38,229.19,230.38,6899800,95.7,
5/20/1999,235.63,236.38,232.5,232.88,6441800,96.74,
5/19/1999,238.25,238.75,233.06,235.88,7791600,97.99,
5/18/1999,238.25,240.63,237,238.5,8633800,99.07,
5/17/1999,236,239.63,232,237.5,11560400,98.66,
5/14/1999,241.5,243.5,236,239.25,18073800,99.39,
5/13/1999,234,246,234,246,24331400,102.19,
5/12/1999,221.13,228.44,215.5,225.5,12066800,93.67,
5/11/1999,220.5,221.88,217.5,221,8372800,91.81,
5/10/1999,217.25,221.88,217.06,218.63,9548400,90.82,
5/7/1999,211.25,217.5,211.06,217.25,9986800,90.25,
5/6/1999,211.88,214,208,209.25,8339600,86.92,
5/5/1999,212.13,212.5,207.31,212.13,8472400,88.02,
5/4/1999,212.25,215.88,211.38,212,11132400,87.97,
5/3/1999,208,212.25,206.31,212.25,9032200,88.07,
4/30/1999,208.5,211,203.44,209.19,9031000,86.8,
4/29/1999,205,209,203.44,204.81,11279200,84.98,
4/28/1999,209.25,210.5,203.5,205,11341800,85.06,
4/27/1999,212,215.25,208.5,212,20929200,87.97,
4/26/1999,204.75,210.75,202.31,209.88,18666000,87.09,
4/23/1999,193.38,206.56,192.94,199.75,20751000,82.88,
4/22/1999,197.25,198.75,192.69,194.5,39169800,80.71,
4/21/1999,169.75,171.88,165.13,171.88,13161600,71.32,
4/20/1999,167,169.75,163,169.75,14716000,70.44,
4/19/1999,170.88,172.31,164.06,166.75,15383600,69.19,
4/16/1999,177.5,177.5,170.13,170.38,11928800,70.7,
4/15/1999,179.5,179.5,173.5,177.75,8330400,73.76,
4/14/1999,182.75,183.88,177.63,179.38,7261000,74.43,
4/13/1999,184,184,179.94,180,6846400,74.69,
4/12/1999,183.5,183.63,181.06,183.44,8979800,76.12,
4/9/1999,185.63,188.06,184,186.31,6111800,77.31,
4/8/1999,186,188.06,182.31,187,8531000,77.59,
4/7/1999,184,187.63,179.06,186.5,11662000,77.39,
4/6/1999,183.13,186.75,182.19,183,8742800,75.93,
4/5/1999,179,183.94,178.56,183.94,9238400,76.32,
4/1/1999,177.31,177.69,174.69,177,5310800,73.44,
3/31/1999,180,181.5,176.5,177.25,5835200,73.55,
3/30/1999,177,181.25,176.88,178.56,7466800,74.09,
3/29/1999,175,178.75,174.38,177.88,8098200,73.81,
3/26/1999,171.06,175.88,170.56,172.38,8266400,71.53,
3/25/1999,172,173.25,169.5,171.31,9828800,71.08,
3/24/1999,168,170.5,166.5,169.5,11821000,70.33,
3/23/1999,167,167.63,164,165.38,10015000,68.62,
3/22/1999,168.69,170.5,166.63,167,11896600,69.29,
3/19/1999,176.63,178,168,168.56,19496800,69.94,
3/18/1999,177.5,177.75,172.94,177.63,14505000,73.71,
3/17/1999,179.5,180,178,178.06,6915400,73.88,
3/16/1999,182,183.5,180.19,181,6606000,75.1,
3/15/1999,179.19,182.31,177.13,182,7902800,75.52,
3/12/1999,182.69,183.44,178,178,9683200,73.86,
3/11/1999,182.38,185.94,181.5,182.88,8591200,75.88,
3/10/1999,181.63,182.88,180.25,181.5,7009800,75.31,
3/9/1999,179.88,184.88,178.56,182.19,10019000,75.6,
3/8/1999,178.63,180,177.06,178.88,7559800,74.22,
3/5/1999,173.88,178.94,173.75,178.38,11606200,74.02,
3/4/1999,173.5,177,170.13,171,21501000,70.95,
3/3/1999,168.5,168.94,165.06,166.75,7743000,69.19,
3/2/1999,170.5,170.94,166.88,167.75,8743600,69.61,
3/1/1999,169.5,169.5,165.13,168.38,9590800,69.87,
2/26/1999,171,171.88,166.5,169.75,14798000,70.44,
2/25/1999,172,173.94,169.31,173.63,10469600,72.05,
2/24/1999,177.25,179.69,173.13,173.75,8637400,72.1,
2/23/1999,178,180,175.75,176.94,9109200,73.42,
2/22/1999,172.25,177.94,171.06,177.94,9200200,73.83,
2/19/1999,174.38,174.75,171,171.63,7393200,71.22,
2/18/1999,172,174.5,170.19,174.25,8687800,72.3,
2/17/1999,170.5,174.31,168.81,170.5,8977000,70.75,
2/16/1999,175,178.25,171.94,172.5,9019800,71.58,
2/12/1999,176.25,176.25,171.19,172.75,11666200,71.68,
2/11/1999,170.25,178.81,168.13,178.5,12564800,74.07,
2/10/1999,162.5,168.88,162.5,168.88,10853400,70.07,
2/9/1999,167,169.5,161.75,162.75,10811200,67.53,
2/8/1999,167,168.88,163.13,167,11986600,69.29,
2/5/1999,170.44,171,164.56,166,16957600,68.79,
2/4/1999,175.19,176.5,169.25,169.56,11615200,70.26,
2/3/1999,175.88,177,173.06,175.25,11196600,72.62,
2/2/1999,179.56,180.69,175,176.75,11727200,73.24,
2/1/1999,184.5,184.5,179.5,179.75,7407200,74.49,
1/29/1999,178.69,183.94,178.5,183.25,10115800,75.94,
1/28/1999,179.5,181.31,177.56,178.69,11941200,74.05,
1/27/1999,186.81,186.81,177.81,178.31,17833200,73.89,
1/26/1999,183.75,186.5,181.88,185.63,19097000,76.92,
1/25/1999,182.25,182.63,173.5,182,23375400,75.42,
1/22/1999,184,185.5,177.63,179.75,38085000,74.49,
1/21/1999,197.63,198.25,192.06,197,20404600,81.63,
1/20/1999,195,199.25,192.63,194.5,12634600,80.6,
1/19/1999,187.75,192.5,185.5,192.25,8398600,79.67,
1/15/1999,182.25,185.5,181.25,184.94,6789600,76.64,
1/14/1999,183.63,184.94,178.88,180.63,9000000,74.85,
1/13/1999,183,187.44,179.5,185.5,9905400,76.87,
1/12/1999,190,190,184,185.06,6763600,76.69,
1/11/1999,189,189.44,187,189.25,7261600,78.42,
1/8/1999,191,192,185.63,187.56,9176800,77.72,
1/7/1999,187.94,192.38,187,190.19,8306800,78.81,
1/6/1999,190.31,192.75,188.5,188.75,9539600,78.22,
1/5/1999,183,189.88,182.81,189.63,9907600,78.58,
1/4/1999,185,186.5,181.5,183,8149600,75.83,
12/31/1998,186.75,187.19,183.5,184.38,3864800,76.4,
12/30/1998,186.88,188.63,186.31,186.75,4813200,77.39,
12/29/1998,188.63,188.94,187,187.13,3762200,77.54,
12/28/1998,186.5,189.94,186,189.25,5269200,78.42,
12/24/1998,184.75,187.94,184.06,187.94,3049800,77.88,
12/23/1998,182.69,185.38,181.13,185,7070000,76.66,
12/22/1998,177.5,183,175.25,182.25,8704600,75.52,
12/21/1998,171.56,178.94,171.56,176.38,7478600,73.09,
12/18/1998,166.63,172.19,166.63,171.56,9816800,71.09,
12/17/1998,165.44,169.63,165.06,166.06,8763200,68.81,
12/16/1998,166.88,166.88,164.31,164.38,5652800,68.12,
12/15/1998,163.5,165.81,162.5,165,7771600,68.37,
12/14/1998,166.5,167,162.75,162.88,7547400,67.5,
12/11/1998,164,168.44,163.25,168,6984200,69.62,
12/10/1998,169.31,170,163.75,165,7374600,68.37,
12/9/1998,168.06,169.94,167.38,169.44,4680600,70.21,
12/8/1998,168.19,169.88,165.06,168.19,7429200,69.7,
12/7/1998,164.44,168.19,164.25,167.19,5303800,69.28,
12/4/1998,164.63,165.38,162.25,164.25,6800200,68.06,
12/3/1998,168.25,169.38,163,163.5,6459400,67.75,
12/2/1998,168.94,169.25,164.75,167.44,6153600,69.39,
12/1/1998,163.5,170,163.5,169.88,7276600,70.4,
11/30/1998,169.75,170.56,164.88,165.13,5533400,68.43,
11/27/1998,166.63,170.19,166.63,170,2674000,70.45,
11/25/1998,165.13,166.94,164.38,166.75,3937400,69.1,
11/24/1998,165.5,167.19,165,165.25,6641800,68.48,
11/23/1998,161,167,160.56,166.56,7754000,69.02,
11/20/1998,158.88,160.13,158.5,160.13,6387800,66.36,
11/19/1998,159.5,159.88,158.13,158.56,6328800,65.71,
11/18/1998,158.06,159.63,157.63,159,5845600,65.89,
11/17/1998,159.38,161.38,158,158,8733400,65.47,
11/16/1998,158.63,159.69,158.06,159.38,6842000,66.05,
11/13/1998,157,157.5,155.75,157.44,5995200,65.24,
11/12/1998,156.69,159.88,156.63,157.88,8667800,65.42,
11/11/1998,157,158.88,156.5,157.13,10218200,65.11,
11/10/1998,150.88,156.75,150.69,156,8743000,64.64,
11/9/1998,150.75,152.19,149.94,151.38,7577400,62.73,
11/6/1998,148.88,150.94,147.5,149.94,7138000,62.13,
11/5/1998,147.69,149.56,146.81,149,6586000,61.65,
11/4/1998,148.88,149.75,145.75,147.88,8192600,61.19,
11/3/1998,148.5,149.94,147.19,147.38,6913000,60.98,
11/2/1998,148.44,149.69,147.31,148.38,6965400,61.4,
10/30/1998,149.5,149.81,147.5,148.5,7846200,61.45,
10/29/1998,148,149.5,147,148.75,10156000,61.55,
10/28/1998,144.63,146.88,143.81,146.19,7269800,60.49,
